;;;;;Outcome;Governance;;;Macroeconomic;;;Fiscal;;;;;;;;;;;Demograpy and Access;;;;;Geography and Location;;;;;
IDP;ID;Year;T;Nama;Corrupt;FinAudit;PolComm;YTElection;Resource;Industry;GDPCap;NRRev;GAF;SAF;GSExp;CapExp;GrantExp;SocAssExp;AdminFunc;InfraFunc;EduFunc;HealthFunc;Density;YearsSch;Povrate;Literacy;ElecAcces;Temperature;Rainfall;Elevation;Area;DistCapital;DistJKT
1400;1407;2010;1;Kab. Rokan Hulu;0;3;0,87;1;61,74;25,40;33,29;67,90;26,61;5,49;14,97;29,69;3,07;2,49;18,35;46,91;8,56;8,36;62,48;7,18;13,03;98,28;84,89;26;2764;27,71;7588;118;1058
1400;1407;2011;2;Kab. Rokan Hulu;0;3;0,87;0;62,10;25,10;33,58;59,93;39,62;0,46;20,88;18,11;3,08;2,50;31,37;15,01;25,88;11,57;66,21;7,24;10,66;96,72;92,83;26;2926;27,71;7588;118;1058
1400;1407;2012;3;Kab. Rokan Hulu;0;3;0,87;3;61,31;25,70;34,55;57,05;41,34;1,61;22,15;26,39;3,65;1,68;28,91;13,31;26,60;8,87;68,30;7,31;10,13;97,91;94,25;26;2760;27,71;7588;118;1058
1400;1407;2013;4;Kab. Rokan Hulu;0;4;0,87;2;59,90;26,90;35,11;49,38;48,88;1,75;23,67;30,42;3,49;0,01;31,37;15,01;25,88;11,57;71,23;7,38;10,86;98,29;93,34;26;2889;27,71;7588;118;1058
1400;1407;2014;5;Kab. Rokan Hulu;0;4;0,87;1;59,86;27,25;35,87;51,01;48,10;0,89;21,95;24,06;4,90;1,68;31,37;15,01;25,88;11,57;74,24;7,83;10,13;99,19;95,60;26;2849;27,71;7588;118;1058
1400;1407;2015;6;Kab. Rokan Hulu;1;4;0,87;0;58,39;28,59;35,12;51,01;48,10;0,89;21,95;24,06;2,35;0,01;28,55;19,89;25,88;11,21;77,34;7,84;11,05;99,15;96,83;26;2539;27,71;7588;118;1058
1400;1407;2016;7;Kab. Rokan Hulu;1;4;0,87;4;57,78;29,36;35,35;22,22;60,85;16,94;20,21;18,11;1,27;0,02;0,03;0,00;0,00;0,00;80,50;7,97;11,05;98,91;97,84;26;2395;27,71;7588;118;1058
1400;1407;2017;8;Kab. Rokan Hulu;1;4;0,87;3;57,01;30,33;35,82;20,13;63,31;16,56;22,10;21,25;0,99;0,04;28,46;16,27;31,54;11,98;83,73;8,18;10,91;99,66;97,48;26;2805;27,71;7588;118;1058
1400;1407;2018;9;Kab. Rokan Hulu;1;4;0,87;2;56,92;30,41;35,90;20,60;58,42;20,98;26,09;22,36;0,88;0,04;26,93;20,27;20,30;9,11;87,02;8,37;10,95;99,02;98,42;26;2683;27,71;7588;118;1058
1400;1407;2019;10;Kab. Rokan Hulu;0;4;0,89;1;56,44;30,94;36,27;23,53;56,26;20,21;27,89;23,11;1,27;0,04;28,22;18,89;31,07;12,53;90,38;8,38;10,53;99,13;98,00;26;2261;27,71;7588;118;1058
1400;1407;2020;11;Kab. Rokan Hulu;1;4;0,89;0;57,31;31,01;45,54;18,39;61,10;20,51;25,26;12,39;4,76;0,05;34,02;11,23;33,55;13,52;73,07;8,39;10,31;100,00;99,41;26;2567;27,71;7588;118;1058
1400;1408;2010;1;Kab. Bengkalis;1;3;0,85;0;83,55;11,30;170,38;99,56;0,00;0,44;19,26;32,05;3,87;4,22;13,46;32,96;21,04;5,57;58,10;8,14;8,25;98,09;93,56;26;2822;106,31;6975;97;1017
1400;1408;2011;2;Kab. Bengkalis;0;2;0,85;0;83,55;11,30;182,68;93,83;5,73;0,44;21,68;28,54;2,77;3,02;27,69;22,08;28,04;6,25;58,45;8,14;8,25;98,09;93,56;26;3143;106,31;6975;97;1017
1400;1408;2012;3;Kab. Bengkalis;1;3;0,85;3;83,55;11,30;175,97;96,06;2,66;1,28;20,57;26,98;2,64;3,08;34,49;14,70;27,21;7,00;60,28;8,14;8,25;98,09;93,56;26;2902;106,31;6975;97;1017
1400;1408;2013;4;Kab. Bengkalis;1;4;0,85;2;83,55;11,30;167,47;98,58;1,15;0,27;18,09;34,50;6,30;0,06;31,01;17,82;24,38;9,96;61,27;8,14;8,25;98,09;93,56;26;2766;106,31;6975;97;1017
1400;1408;2014;5;Kab. Bengkalis;1;4;0,85;1;83,55;11,30;158,55;96,73;2,49;0,78;18,27;37,14;0,05;0,10;31,01;17,82;24,38;9,96;62,22;8,14;8,25;98,09;93,56;26;2919;106,31;6975;97;1017
1400;1408;2015;6;Kab. Bengkalis;1;4;0,85;0;83,55;11,30;151,98;96,73;2,49;0,78;18,27;37,14;3,48;0,02;36,35;26,82;33,17;12,30;63,13;8,14;8,25;98,09;93,56;26;2371;106,31;6975;97;1017
1400;1408;2016;7;Kab. Bengkalis;0;4;0,85;4;83,55;11,30;146,06;97,07;0,00;2,93;27,91;24,33;2,49;0,00;0,83;0,10;2,90;0,58;64,03;8,14;8,25;98,09;93,56;27;2541;106,31;6975;97;1017
1400;1408;2017;8;Kab. Bengkalis;1;4;0,85;3;83,55;11,30;141,64;84,70;13,32;1,98;27,91;30,47;0,88;0,00;27,26;24,56;27,99;10,12;64,89;8,14;8,25;98,09;93,56;26;2932;106,31;6975;97;1017
1400;1408;2018;9;Kab. Bengkalis;1;4;0,85;2;83,55;11,30;137,49;81,00;12,40;6,60;28,07;28,60;1,46;0,00;29,79;20,67;26,89;13,69;65,72;8,14;8,25;98,09;93,56;26;2758;106,31;6975;97;1017
1400;1408;2019;10;Kab. Bengkalis;1;4;0,90;1;68,25;21,65;133,29;80,07;11,69;8,24;27,72;29,49;1,60;0,05;30,46;21,86;26,57;12,24;66,50;9,41;6,27;99,29;99,42;27;2262;106,31;6975;97;1017
1400;1408;2020;11;Kab. Bengkalis;1;4;0,90;0;68,25;21,65;131,35;75,97;14,89;9,15;31,23;16,74;2,38;0,00;36,21;11,60;26,64;16,80;65,26;9,41;6,27;99,29;99,42;27;2608;106,31;6975;97;1017
1400;1409;2010;1;Kab. Rokan Hilir;0;3;0,85;1;78,56;15,50;71,80;98,77;0,00;1,23;15,44;46,41;0,66;5,33;25,85;36,03;17,81;5,51;61,37;7,24;9,30;98,00;87,06;26;2748;98,89;8882;157;1110
1400;1409;2011;2;Kab. Rokan Hilir;0;3;0,85;0;76,73;16,75;69,57;86,60;12,44;0,96;17,32;41,25;0,62;4,97;26,35;20,20;19,03;8,38;63,34;7,30;7,58;96,86;89,23;26;3054;98,89;8882;157;1110
1400;1409;2012;3;Kab. Rokan Hilir;0;3;0,85;3;75,40;17,85;69,92;82,00;16,25;1,75;16,87;47,42;2,31;3,47;24,61;36,22;19,23;6,53;65,33;7,36;7,38;96,80;90,15;26;2801;98,89;8882;157;1110
1400;1409;2013;4;Kab. Rokan Hilir;1;3;0,85;2;73,45;19,50;69,54;75,67;22,09;2,24;17,64;49,38;2,84;0,15;26,35;20,20;19,03;8,38;67,24;7,42;7,73;97,37;94,53;26;2834;98,89;8882;157;1110
1400;1409;2014;5;Kab. Rokan Hilir;1;3;0,85;1;73,71;19,19;70,86;80,09;19,35;0,56;25,78;30,81;0,62;0,16;26,35;20,20;19,03;8,38;69,17;7,62;7,28;98,46;95,85;26;2864;98,89;8882;157;1110
1400;1409;2015;6;Kab. Rokan Hilir;1;3;0,85;0;72,89;19,87;69,30;80,09;19,35;0,56;25,78;30,81;4,30;2,24;30,53;24,49;23,14;9,92;71,09;7,62;7,67;99,09;96,08;26;2568;98,89;8882;157;1110
1400;1409;2016;7;Kab. Rokan Hilir;1;3;0,85;4;71,86;20,84;68,79;53,24;27,64;19,12;20,83;21,59;1,00;0,46;31,09;19,06;26,17;9,91;73,03;7,88;7,97;99,13;96,78;27;2463;98,89;8882;157;1110
1400;1409;2017;8;Kab. Rokan Hilir;1;3;0,85;3;70,38;22,07;68,07;51,75;33,30;14,94;23,94;21,88;0,89;0,42;27,38;22,65;29,92;10,89;74,95;7,89;7,88;99,24;98,94;26;2855;98,89;8882;157;1110
1400;1409;2018;9;Kab. Rokan Hilir;0;4;0,85;2;69,26;22,79;66,17;0,00;100,00;0,00;30,47;13,38;1,17;0,35;32,20;16,98;31,14;11,06;76,88;8,15;7,06;98,96;96,82;26;2680;98,89;8882;157;1110
1400;1409;2019;10;Kab. Rokan Hilir;0;4;0,90;1;68,04;23,75;64,99;56,99;27,78;15,23;31,42;15,54;1,96;0,53;33,11;19,74;26,58;11,20;78,79;8,24;7,01;99,71;97,91;26;2302;98,89;8882;157;1110
1400;1409;2020;11;Kab. Rokan Hilir;0;4;0,90;0;67,87;24,49;72,36;46,18;34,10;19,72;33,63;16,24;3,66;0,39;30,98;20,07;26,04;12,49;70,07;8,25;6,72;100,00;98,32;26;2553;98,89;8882;157;1110
1400;1410;2010;1;Kab. Kepulauan Meranti;0;3;0,89;0;63,03;25,85;49,38;98,42;0,00;1,58;22,48;14,54;3,26;2,59;33,98;11,63;32,32;8,86;48,57;6,12;42,56;92,31;73,12;27;2792;24,23;3708;141;921
1400;1410;2011;2;Kab. Kepulauan Meranti;0;3;0,89;4;59,98;27,72;52,47;65,69;28,86;5,44;24,30;29,22;1,52;1,21;28,41;19,27;27,26;6,46;48,85;6,27;34,53;96,10;72,56;26;2932;24,23;3708;141;921
1400;1410;2012;3;Kab. Kepulauan Meranti;0;4;0,89;3;58,02;28,17;55,80;67,26;32,21;0,52;26,89;24,38;1,67;2,43;30,99;18,22;25,14;6,26;49,01;6,80;35,89;94,51;72,93;26;3018;24,23;3708;141;921
1400;1410;2013;4;Kab. Kepulauan Meranti;0;4;0,89;2;56,10;30,02;57,76;61,11;37,39;1,49;28,93;20,16;3,41;0,59;32,70;16,45;22,93;10,30;49,35;7,33;35,74;95,26;84,33;27;2752;24,23;3708;141;921
1400;1410;2014;5;Kab. Kepulauan Meranti;1;4;0,89;1;54,68;31,16;59,97;62,37;37,43;0,20;29,95;23,22;1,24;0,20;32,70;16,45;22,93;10,30;49,65;7,44;33,85;97,55;88,98;27;2709;24,23;3708;141;921
1400;1410;2015;6;Kab. Kepulauan Meranti;1;4;0,89;0;52,64;32,66;61,27;62,37;37,43;0,20;29,95;23,22;3,94;0,00;31,15;15,72;24,44;10,16;49,98;7,45;34,08;96,55;91,36;27;2310;24,23;3708;141;921
1400;1410;2016;7;Kab. Kepulauan Meranti;1;4;0,89;4;50,43;33,89;62,87;35,96;49,79;14,25;28,25;24,96;2,95;0,00;22,71;16,28;24,31;10,79;50,27;7,97;31,65;98,01;95,73;27;2690;24,23;3708;141;921
1400;1410;2017;8;Kab. Kepulauan Meranti;1;4;0,89;3;48,44;35,21;64,53;26,70;51,83;21,46;34,17;17,93;1,42;0,00;36,14;15,59;24,11;12,18;50,58;8,28;30,38;98,76;100,07;27;3037;24,23;3708;141;921
1400;1410;2018;9;Kab. Kepulauan Meranti;0;4;0,89;2;46,44;36,53;66,74;28,07;51,62;20,31;30,06;16,30;0,96;0,00;35,67;12,06;23,96;14,25;50,88;8,58;29,10;99,51;100,00;27;2933;24,23;3708;141;921
1400;1410;2019;10;Kab. Kepulauan Meranti;1;4;0,90;1;50,24;34,57;68,08;29,66;48,31;22,03;33,04;24,09;0,84;0,12;33,07;17,85;21,34;13,66;51,20;7,51;26,93;98,52;94,75;27;2362;24,23;3708;141;921
1400;1410;2020;11;Kab. Kepulauan Meranti;0;4;0,90;0;52,23;34,40;61,64;24,28;49,72;26,00;29,13;19,33;3,77;0,09;36,11;13,98;25,16;15,26;56,78;7,70;25,28;98,69;96,55;27;2685;24,23;3708;141;921
1400;1471;2010;1;Kota Pekanbaru;1;3;0,87;1;1,78;49,79;46,18;64,52;34,08;1,40;17,01;17,32;3,51;2,99;14,58;18,32;48,54;4,58;1.414,69;10,67;4,20;99,87;98,55;26;2697;22,13;632;0;954
1400;1471;2011;2;Kota Pekanbaru;0;3;0,87;0;1,73;49,79;48,26;51,94;46,40;1,65;17,20;16,52;2,89;2,46;26,94;15,89;29,33;8,28;1.455,75;10,84;3,45;99,27;98,42;26;2686;22,13;632;0;954
1400;1471;2012;3;Kota Pekanbaru;1;3;0,87;0;1,67;48,49;50,45;47,83;50,24;1,93;16,69;18,99;5,36;2,56;24,26;11,65;42,92;4,28;1.501,34;10,88;3,38;99,37;99,56;26;2672;22,13;632;0;954
1400;1471;2013;4;Kota Pekanbaru;0;3;0,87;4;1,66;48,36;51,85;40,83;57,40;1,77;18,99;24,29;2,51;1,55;26,94;15,89;29,33;8,28;1.542,58;10,93;3,27;99,29;99,40;26;2595;22,13;632;0;954
1400;1471;2014;5;Kota Pekanbaru;1;3;0,87;3;1,62;48,80;53,96;41,46;56,17;2,37;21,16;27,62;1,47;0,16;26,94;15,89;29,33;8,28;1.584,55;10,95;3,17;99,44;99,84;26;2684;22,13;632;0;954
1400;1471;2015;6;Kota Pekanbaru;0;3;0,87;2;1,58;49,57;55,50;41,46;56,17;2,37;21,16;27,62;1,74;0,43;25,25;18,29;37,54;8,51;1.626,30;10,97;3,27;99,87;99,86;26;2239;22,13;632;0;954
1400;1471;2016;7;Kota Pekanbaru;1;4;0,87;1;1,54;48,72;57,20;20,97;64,15;14,88;27,14;22,23;2,51;0,00;18,59;18,23;38,28;6,63;1.667,74;11,06;2,90;99,56;100,33;27;2383;22,13;632;0;954
1400;1471;2017;8;Kota Pekanbaru;1;4;0,87;0;1,50;48,60;59,22;19,04;64,17;16,79;34,80;21,68;1,10;0,05;21,17;17,27;34,97;10,06;1.709,29;11,12;2,74;99,58;100,00;26;2577;22,13;632;0;954
1400;1471;2018;9;Kota Pekanbaru;1;4;0,87;0;1,46;48,48;60,95;20,84;62,49;16,67;34,21;23,92;0,78;0,06;22,71;20,42;30,83;9,04;1.750,44;11,17;2,58;99,59;100,00;26;2542;22,13;632;0;954
1400;1471;2019;10;Kota Pekanbaru;0;4;0,90;0;1,42;48,36;63,13;16,32;65,81;17,86;34,47;22,39;0,90;0,11;25,92;18,52;28,14;10,02;1.791,17;11,22;2,42;99,60;100,00;26;2148;22,13;632;0;954
1400;1471;2020;11;Kota Pekanbaru;1;4;0,90;0;1,39;48,24;70,18;23,23;62,02;14,75;42,56;16,92;1,09;0,00;27,74;13,41;26,92;11,06;1.540,24;11,28;2,26;99,61;100,00;26;2510;22,13;632;0;954
1400;1473;2010;1;Kota Dumai;1;3;0,88;0;6,84;64,54;68,58;84,11;15,29;0,60;21,97;16,65;2,12;3,01;23,84;13,49;26,07;19,77;123,86;9,36;6,45;98,69;94,45;26;2922;17,18;1623;139;1075
1400;1473;2011;2;Kota Dumai;0;3;0,88;4;6,68;64,76;70,19;61,29;38,07;0,63;24,01;13,93;1,84;2,60;23,84;13,49;26,07;19,77;126,20;9,42;5,27;97,93;98,48;26;3280;17,18;1623;139;1075
1400;1473;2012;3;Kota Dumai;0;3;0,88;3;6,44;64,27;70,55;59,15;40,85;0,00;24,29;19,27;1,95;2,92;26,46;14,23;26,99;14,19;130,13;9,48;5,24;98,50;98,35;26;2968;17,18;1623;139;1075
1400;1473;2013;4;Kota Dumai;1;3;0,88;2;6,15;64,25;71,53;57,42;42,58;0,00;24,55;28,31;2,97;0,35;23,84;13,49;26,07;19,77;133,08;9,54;4,98;99,25;99,32;26;2976;17,18;1623;139;1075
1400;1473;2014;5;Kota Dumai;1;3;0,88;1;6,09;65,27;71,87;60,21;39,79;0,00;23,91;29,68;6,43;0,01;18,48;23,45;25,82;14,53;136,00;9,56;4,83;99,84;97,62;26;3008;17,18;1623;139;1075
1400;1473;2015;6;Kota Dumai;0;3;0,88;0;5,97;65,73;71,83;60,21;39,79;0,00;23,91;29,68;2,91;0,49;17,68;11,30;22,54;16,70;138,85;9,57;5,26;98,84;98,83;26;2529;17,18;1623;139;1075
1400;1473;2016;7;Kota Dumai;1;3;0,88;0;5,72;65,55;73,28;27,36;58,93;13,70;23,92;17,95;0,48;0,00;3,60;6,23;6,22;3,65;141,73;9,64;4,59;99,56;99,87;27;2504;17,18;1623;139;1075
1400;1473;2017;8;Kota Dumai;0;4;0,88;0;5,68;66,93;75,07;24,41;54,08;21,51;25,29;22,66;0,64;0,09;19,36;13,12;31,95;23,01;144,51;9,67;4,57;99,38;99,84;26;2998;17,18;1623;139;1075
1400;1473;2018;9;Kota Dumai;0;4;0,88;0;5,43;66,56;77,61;26,74;52,73;20,53;41,32;15,66;1,00;0,00;20,63;11,57;29,39;24,83;147,26;9,72;4,25;99,78;100,00;26;2796;17,18;1623;139;1075
1400;1473;2019;10;Kota Dumai;1;4;0,90;0;5,34;68,55;80,49;23,98;53,44;22,58;39,50;20,27;1,55;0,19;20,81;11,44;28,03;26,76;149,94;9,85;3,56;99,16;99,13;27;2301;17,18;1623;139;1075
1400;1473;2020;11;Kota Dumai;0;4;0,90;0;5,60;70,75;77,85;28,00;48,66;23,34;35,54;17,19;2,51;0,27;26,40;9,94;24,83;26,44;153,42;10,07;3,16;100,00;100,00;27;2651;17,18;1623;139;1075
1500;1501;2010;1;Kab. Kerinci;1;3;0,87;3;54,06;8,93;15,86;17,38;72,77;9,84;14,73;23,28;3,20;0,47;38,61;15,31;21,50;11,29;66,61;6,85;7,83;95,07;86,32;19;4091;24,73;3355;242;752
1500;1501;2011;2;Kab. Kerinci;1;3;0,87;2;53,77;9,37;16,72;16,09;74,09;9,82;15,74;26,46;2,58;0,38;36,17;16,64;21,70;11,31;67,11;7,05;7,36;94,25;91,97;19;3201;24,73;3355;242;752
1500;1501;2012;3;Kab. Kerinci;1;3;0,87;1;53,59;9,60;17,90;15,46;74,96;9,57;15,37;26,64;2,05;0,91;38,61;15,31;21,50;11,29;67,37;7,36;7,71;94,08;92,91;19;3444;24,73;3355;242;752
1500;1501;2013;4;Kab. Kerinci;0;3;0,87;0;53,14;10,41;18,93;13,51;77,13;9,36;14,93;25,10;0,23;0,19;36,17;16,64;21,70;11,31;67,63;7,71;7,35;95,79;96,95;19;3847;24,73;3355;242;752
1500;1501;2014;5;Kab. Kerinci;1;4;0,87;4;53,74;10,16;20,56;11,54;80,97;7,50;16,01;24,05;2,63;1,34;36,17;16,64;21,70;11,31;67,92;7,77;7,43;96,70;96,96;19;3497;24,73;3355;242;752
1500;1501;2015;6;Kab. Kerinci;0;4;0,87;3;52,86;10,02;21,80;11,54;80,97;7,50;16,01;24,05;3,06;0,42;37,97;18,94;27,04;12,25;68,18;7,78;8,16;97,51;96,89;19;3200;24,73;3355;242;752
1500;1501;2016;7;Kab. Kerinci;1;4;0,87;2;52,87;10,61;23,17;6,35;75,47;18,18;16,37;18,06;1,14;0,00;4,91;8,55;4,71;1,70;68,44;8,14;7,79;97,69;100,00;19;4061;24,73;3355;242;752
1500;1501;2017;8;Kab. Kerinci;1;4;0,87;1;52,68;10,85;24,43;6,61;73,66;19,73;15,67;18,61;2,48;0,00;38,39;14,49;18,49;7,30;68,73;8,34;7,83;98,30;100,00;19;4053;24,73;3355;242;752
1500;1501;2018;9;Kab. Kerinci;1;4;0,87;0;52,50;11,10;25,53;7,29;73,39;19,32;19,01;16,54;1,98;0,00;49,21;11,63;18,04;9,52;68,99;8,55;7,88;98,91;100,00;19;4121;24,73;3355;242;752
1500;1501;2019;10;Kab. Kerinci;0;4;0,90;2;52,31;11,34;26,50;6,91;72,07;21,01;16,29;22,08;1,36;0,02;41,09;14,05;22,14;10,50;69,28;8,75;7,92;99,51;100,00;19;2993;24,73;3355;242;752
1500;1501;2020;11;Kab. Kerinci;0;4;0,90;1;52,12;11,59;26,24;8,44;72,42;19,14;15,98;17,63;1,06;0,00;20,18;11,49;16,62;13,02;72,65;8,95;7,96;100,12;100,00;19;3906;24,73;3355;242;752
1500;1502;2010;1;Kab. Merangin;1;3;0,91;3;54,57;13,62;17,49;19,12;71,55;9,33;16,35;20,74;1,22;1,89;25,88;14,72;33,28;8,98;44,19;6,58;8,07;97,32;90,42;23;3973;20,31;7679;182;689
1500;1502;2011;2;Kab. Merangin;1;3;0,91;2;54,28;13,78;18,31;18,07;73,72;8,21;17,07;24,88;0,97;1,51;22,71;15,69;38,31;9,88;45,28;6,71;7,68;94,97;94,26;23;3044;20,31;7679;182;689
1500;1502;2012;3;Kab. Merangin;0;3;0,91;1;53,27;14,50;19,12;16,86;76,17;6,97;16,25;26,02;0,67;1,36;19,73;22,54;35,15;7,93;46,13;6,89;8,08;95,34;97,40;23;3120;20,31;7679;182;689
1500;1502;2013;4;Kab. Merangin;0;3;0,91;0;52,49;15,07;19,99;18,34;74,81;6,86;15,18;23,57;0,49;0,37;31,04;15,75;28,21;12,06;46,96;7,00;9,31;95,54;95,50;23;3783;20,31;7679;182;689
1500;1502;2014;5;Kab. Merangin;0;3;0,91;4;52,23;14,97;21,05;14,29;79,52;6,19;17,51;23,72;2,27;1,23;31,04;15,75;28,21;12,06;47,77;7,04;9,37;96,37;93,09;23;3081;20,31;7679;182;689
1500;1502;2015;6;Kab. Merangin;1;3;0,91;3;51,84;15,08;21,82;14,29;79,52;6,19;17,51;23,72;10,25;0,25;32,59;17,97;34,40;13,20;48,58;7,08;9,80;97,42;94,74;23;2643;20,31;7679;182;689
1500;1502;2016;7;Kab. Merangin;0;4;0,91;2;51,65;15,03;22,81;6,43;70,24;23,33;14,44;26,17;1,39;0,11;28,80;18,30;30,00;12,67;49,36;7,44;9,95;98,02;97,86;24;3678;20,31;7679;182;689
1500;1502;2017;8;Kab. Merangin;0;4;0,91;1;51,34;15,02;23,68;6,64;73,39;19,97;17,04;21,92;1,89;0,05;34,63;15,49;28,76;12,22;50,12;7,62;9,43;98,28;97,17;23;3634;20,31;7679;182;689
1500;1502;2018;9;Kab. Merangin;1;4;0,91;0;50,55;15,58;24,49;6,52;73,48;20,00;19,26;15,76;2,97;0,00;34,68;13,32;28,78;14,63;50,85;7,66;10,36;98,21;97,99;23;3480;20,31;7679;182;689
1500;1502;2019;10;Kab. Merangin;0;4;0,91;2;50,07;15,79;25,17;6,13;71,40;22,48;20,51;15,65;2,77;0,00;34,54;12,94;28,73;14,98;51,58;7,80;10,67;98,56;98,65;24;2630;20,31;7679;182;689
1500;1502;2020;11;Kab. Merangin;1;4;0,91;1;49,59;16,00;27,86;7,13;69,47;23,39;17,32;19,31;1,32;0,00;34,14;13,64;26,50;17,23;46,96;7,94;10,98;98,91;99,30;24;3496;20,31;7679;182;689
1500;1503;2010;1;Kab. Sarolangun;1;3;0,89;1;58,32;14,86;26,37;27,11;64,05;8,83;15,20;23,61;1,45;3,52;29,42;16,21;34,84;8,55;41,49;6,59;9,66;94,77;86,64;25;3964;1246,59;6184;129;631
1500;1503;2011;2;Kab. Sarolangun;0;3;0,89;0;59,09;14,72;27,83;25,09;66,91;7,99;15,36;29,27;1,12;2,72;27,99;20,28;33,07;7,41;42,76;6,64;9,10;94,97;87,41;25;2874;1246,59;6184;129;631
1500;1503;2012;3;Kab. Sarolangun;0;3;0,89;0;59,28;15,20;29,47;26,90;65,09;8,01;17,66;30,26;2,40;2,49;22,70;18,15;36,18;7,57;43,80;6,93;9,45;94,94;95,31;25;3023;1246,59;6184;129;631
1500;1503;2013;4;Kab. Sarolangun;0;3;0,89;4;58,54;16,25;30,99;25,90;67,53;6,57;17,21;25,65;0,33;0,54;27,95;18,85;24,27;11,71;44,83;7,12;10,51;96,12;90,54;25;3712;1246,59;6184;129;631
1500;1503;2014;5;Kab. Sarolangun;1;3;0,89;3;57,20;17,11;31,87;22,60;70,86;6,53;16,95;27,16;2,04;1,94;27,95;18,85;24,27;11,71;45,86;7,23;10,17;98,26;92,08;25;2898;1246,59;6184;129;631
1500;1503;2015;6;Kab. Sarolangun;1;3;0,89;2;56,07;17,46;32,30;22,60;70,86;6,53;16,95;27,16;1,94;0,13;32,01;25,38;34,24;14,57;46,87;7,24;10,29;96,59;94,20;26;2368;1246,59;6184;129;631
1500;1503;2016;7;Kab. Sarolangun;0;4;0,89;1;55,55;17,52;32,97;14,59;73,22;12,19;25,20;21,29;2,75;0,00;23,10;18,53;26,39;9,22;47,88;7,34;9,33;97,12;96,98;26;3477;1246,59;6184;129;631
1500;1503;2017;8;Kab. Sarolangun;0;4;0,89;0;55,53;17,51;33,80;14,39;75,89;9,72;25,23;22,27;2,90;0,00;25,66;18,78;28,07;12,77;48,89;7,47;8,87;97,09;98,99;25;3311;1246,59;6184;129;631
1500;1503;2018;9;Kab. Sarolangun;1;4;0,89;0;55,56;17,33;34,74;15,71;75,61;8,68;28,59;19,39;1,22;0,01;24,59;18,23;28,29;13,49;49,85;7,63;8,73;97,51;95,39;26;3111;1246,59;6184;129;631
1500;1503;2019;10;Kab. Sarolangun;0;4;0,88;0;55,44;17,25;35,50;16,71;61,67;21,62;26,36;29,11;1,19;0,01;23,32;23,58;25,43;12,06;50,86;7,76;8,45;98,40;98,56;26;2406;1246,59;6184;129;631
1500;1503;2020;11;Kab. Sarolangun;1;4;0,88;0;55,26;17,29;36,85;12,86;66,30;20,84;24,57;20,28;2,36;0,10;27,29;15,95;26,96;14,00;48,87;7,87;8,42;100,46;99,80;26;3094;1246,59;6184;129;631
1500;1504;2010;1;Kab. Batanghari;0;3;0,87;0;53,69;19,36;28,35;32,26;59,41;8,34;12,79;12,33;4,31;5,34;32,59;5,23;38,33;9,49;44,79;7,18;10,19;95,61;83,82;26;3195;539,20;5804;58;642
1500;1504;2011;2;Kab. Batanghari;0;3;0,87;4;54,62;18,98;30,42;29,14;64,94;5,92;14,78;17,13;3,58;4,44;28,65;11,72;34,18;10,64;45,72;7,35;9,56;93,95;85,91;26;2516;539,20;5804;58;642
1500;1504;2012;3;Kab. Batanghari;1;4;0,87;3;55,16;18,95;32,46;33,97;61,43;4,60;12,89;28,04;1,57;4,20;23,61;16,81;31,28;9,11;46,42;7,38;10,13;94,49;93,72;26;2569;539,20;5804;58;642
1500;1504;2013;4;Kab. Batanghari;0;4;0,87;2;54,44;19,64;34,07;31,15;62,71;6,14;20,56;26,63;1,20;2,29;32,64;14,33;27,33;11,64;47,09;7,41;10,42;97,16;95,61;26;2869;539,20;5804;58;642
1500;1504;2014;5;Kab. Batanghari;1;3;0,87;1;54,78;19,43;36,15;26,82;69,46;3,72;15,65;25,35;6,44;3,06;29,82;13,14;31,47;10,61;47,74;7,43;10,50;96,71;94,73;26;2298;539,20;5804;58;642
1500;1504;2015;6;Kab. Batanghari;1;4;0,87;0;54,18;19,38;37,20;26,82;69,46;3,72;15,65;25,35;5,12;1,01;31,92;14,49;31,04;11,62;48,37;7,44;10,69;96,95;92,79;27;1884;539,20;5804;58;642
1500;1504;2016;7;Kab. Batanghari;0;4;0,87;4;53,93;19,14;38,45;18,23;68,45;13,31;17,22;16,50;2,23;1,27;86,50;43,77;90,93;35,31;48,98;7,69;10,79;98,03;96,59;26;3028;539,20;5804;58;642
1500;1504;2017;8;Kab. Batanghari;0;4;0,87;3;54,16;18,89;39,83;15,19;65,23;19,58;25,29;17,61;2,48;1,86;35,67;13,88;27,66;11,81;49,56;7,77;10,33;98,35;97,61;26;2682;539,20;5804;58;642
1500;1504;2018;9;Kab. Batanghari;0;4;0,87;2;54,36;18,63;41,30;15,79;68,20;16,01;27,73;12,74;2,71;2,54;36,39;11,17;27,50;13,78;50,10;7,82;10,23;97,66;98,07;26;2732;539,20;5804;58;642
1500;1504;2019;10;Kab. Batanghari;0;4;0,89;1;54,69;18,19;42,92;18,25;65,13;16,62;22,21;18,71;4,33;2,87;35,96;14,15;25,94;13,59;50,65;7,85;9,75;97,72;98,96;27;2070;539,20;5804;58;642
1500;1504;2020;11;Kab. Batanghari;1;4;0,89;0;54,85;18,10;38,66;11,97;67,08;20,94;20,29;12,57;6,56;3,27;39,14;5,43;28,61;17,84;56,00;8,11;9,65;100,14;99,48;26;2556;539,20;5804;58;642
