,,,,,Outcome,Governance,,,Macroeconomic,,,Fiscal,,,,,,,,,,,Demograpy and Access,,,,,Geography and Location,,,,,,,,,Pendapatan,,,,,,,,Belanja Menurut Jenis,,,,,,Belanja Menurut Fungsi,,,,,,,,
IDP,ID,Year,T,Nama,Corrupt,FinAudit,PolComm,YTElection,Resource,Industry,GDPCap,NRRev,GAF,SAF,GSExp,CapExp,GrantExp,SocAssExp,AdminFunc,InfraFunc,EduFunc,HealthFunc,Density,YearsSch,Povrate,Literacy,ElecAcces,Temperature,Rainfall,Elevation,Area,DistCapital,DistJKT,,PDRB (Rp Juta),Populasi,Pajak,Retribusi,PAD (dalam juta Rupiah),DBH,DAU,DAK,TKD (Transfer ke Daerah),PENDAPATAN (TOTREV),Pegawai,Barang Jasa,Modal,BELANJA,Hibah,Bansos,Ekonomi,Kesehatan,Ketertiban dan Keamanan,Lingkungan Hidup,Pariwisata dan Budaya,Pelayanan Umum,Pendidikan,Perlindungan Sosial,Perumahan dan Fasilitas Umum
3300,3302,2014,5,Kab. Banyumas,0,4,0.73,4,18.74,34.56,18.15,3.78,90.15,6.07,21.10,15.76,0.75,0.25,14.22,13.73,46.70,17.03,"1,211.60",7.31,17.45,94.78,99.82,25,3094,759.00,1335,142,295,,"29,367,687","1,617,850","110,189","43,892","435,598","51,305","1,224,711","82,519","1,358,535","2,308,424","1,298,565","482,193","360,165","2,285,326","17,037","5,684","134,590,095,577","389,294,245,755","18,174,280,312","21,260,021,584","5,191,044,958","324,955,130,737","1,067,187,585,914","10,966,243,640","313,707,822,747"
3300,3302,2015,6,Kab. Banyumas,1,4,0.73,3,18.50,35.08,19.11,3.78,90.15,6.07,21.10,15.76,0.34,0.23,25.38,10.32,47.41,18.51,"1,221.11",7.31,17.52,96.29,99.89,25,2669,759.00,1335,142,295,,"31,164,876","1,630,550","129,678","43,892","435,598","51,305","1,224,711","82,519","1,358,535","2,308,424","1,298,565","482,193","360,165","2,285,326","7,729","5,368","126,467,857,373","423,031,877,115","18,114,971,275","40,126,580,577","6,790,017,877","579,929,551,471","1,083,581,042,808","17,809,516,791","235,817,918,723"
3300,3302,2016,7,Kab. Banyumas,1,4,0.73,2,18.00,35.52,20.09,3.09,74.82,22.09,20.80,13.81,0.86,0.46,25.54,8.69,38.32,20.49,"1,232.13",7.39,17.23,95.98,100.00,25,3977,759.00,1335,142,295,,"33,051,047","1,645,268","147,356","27,310","541,418","57,704","1,398,540","412,854","1,869,097","2,852,968","1,372,443","603,746","400,833","2,902,854","24,842","13,284","120,488,728,038","594,916,855,717","21,273,082,417","37,956,551,684","27,062,850","741,299,109,967","1,112,444,784,194","22,106,312,635","252,341,094,360"
3300,3302,2017,8,Kab. Banyumas,0,4,0.73,1,17.53,35.68,21.18,2.41,73.54,24.05,25.55,14.76,1.67,0.36,29.32,9.58,35.12,18.29,"1,242.95",7.40,17.05,96.13,100.00,25,3115,759.00,1335,142,295,,"35,147,313","1,659,711","199,612","27,692","619,702","45,035","1,373,972","449,360","1,868,367","3,221,258","1,237,894","817,931","472,485","3,200,687","53,338","11,666","113,910,158,123","585,388,007,763","25,788,367,803","66,502,169,629","26,731,900","938,509,369,249","1,123,975,611,189","39,803,210,307","306,782,890,296"
3300,3302,2018,9,Kab. Banyumas,1,4,0.73,0,17.02,35.93,22.35,2.26,72.53,25.21,25.43,15.83,2.33,0.45,28.86,11.62,33.60,18.07,"1,253.53",7.41,13.50,94.89,100.00,25,2431,759.00,1335,142,295,,"37,414,501","1,673,842","211,550","32,451","648,327","42,908","1,373,972","477,533","1,894,413","3,265,927","1,279,343","844,054","525,417","3,319,061","77,229","14,968","133,764,009,097","599,596,933,450","28,128,437,218","53,046,081,712","12,126,485,141","958,045,658,916","1,115,095,101,773","33,714,334,699","385,543,717,037"
3300,3302,2019,10,Kab. Banyumas,0,4,0.82,2,16.20,36.03,23.57,1.48,74.06,24.46,27.46,13.85,1.18,0.40,31.59,8.69,32.97,18.62,"1,264.01",7.42,12.53,94.57,99.74,25,2101,759.00,1335,142,295,,"39,779,321","1,687,830","229,377","32,644","686,806","28,656","1,437,036","474,660","1,940,352","3,434,926","1,317,181","949,471","478,797","3,457,550","40,857","13,859","113,806,899,880","643,824,214,970","18,975,456,167","115,674,199,708","10,578,156,010","1,092,093,489,445","1,139,967,040,413","22,049,225,015","300,581,519,889"
3300,3302,2020,11,Kab. Banyumas,1,4,0.82,1,16.54,36.13,22.99,2.67,70.48,26.85,28.91,11.19,1.15,0.19,31.34,6.64,33.72,20.78,"1,274.14",7.52,13.26,96.04,100.00,25,3774,759.00,1335,142,295,,"39,121,624","1,701,360","208,624","23,712","668,211","49,466","1,306,922","497,906","1,854,294","3,330,187","1,259,275","939,246","363,470","3,249,142","37,456","6,022","110,383,132,577","675,219,365,516","21,481,832,528","82,663,730,428","5,616,292,346","1,018,194,589,988","1,095,735,451,513","24,095,750,644","215,751,789,824"
3300,3303,2010,1,Kab. Purbalingga,0,3,0.84,0,35.52,29.55,12.80,8.06,83.86,8.08,17.22,5.87,1.74,1.05,21.37,3.87,52.63,14.11,"1,252.54",6.22,24.58,93.48,97.85,24,4672,361.41,678,114,311,,"10,858,632","848,656","11,371","55,759","79,803","44,667","464,789","44,809","554,264","724,034","494,033","126,628","43,188","735,286","12,774","7,742","40,573,951,100","103,729,619,576","5,635,148,880","5,408,980,352","3,034,364,754","157,121,343,745","386,955,622,839","4,338,969,110","28,488,298,821"
3300,3303,2011,2,Kab. Purbalingga,0,3,0.84,4,35.11,29.60,13.52,6.53,82.77,10.71,25.21,7.36,1.42,0.86,18.58,9.52,52.61,12.60,"1,252.62",6.33,23.06,92.63,97.81,23,3223,361.41,678,114,311,,"11,474,221","848,713","15,894","62,833","94,946","41,150","521,932","67,533","630,615","954,180","542,449","227,530","66,386","902,544","12,774","7,742","46,349,354,593","113,757,007,605","4,553,608,399","2,060,241,072","3,475,629,677","167,670,557,842","474,839,925,377","3,888,325,128","85,949,143,592"
3300,3303,2012,3,Kab. Purbalingga,0,3,0.84,3,34.18,30.28,14.16,5.46,84.51,10.03,23.73,11.68,0.39,1.15,16.77,11.04,52.74,12.83,"1,264.83",6.44,21.19,92.86,99.49,24,2849,361.41,678,114,311,,"12,138,445","856,986","19,432","27,426","103,756","41,349","640,265","75,990","757,604","1,087,796","626,986","257,282","126,673","1,084,087","4,242","12,497","4,714,021,536","139,076,804,525","51,682,368,125","3,593,823,908","3,830,272,738","181,801,110,517","571,733,999,685","7,926,772,982","119,727,893,106"
3300,3303,2013,4,Kab. Purbalingga,1,3,0.84,2,33.45,30.76,14.85,5.39,86.59,8.02,24.55,10.01,1.17,0.65,25.07,12.43,37.30,15.24,"1,270.04",6.68,20.53,93.78,99.21,24,3617,361.41,678,114,311,,"12,778,311","860,516","21,425","29,293","122,859","44,743","719,185","66,641","830,569","1,186,532","659,869","276,613","112,767","1,126,557","13,174","7,273","73,130,652,440","171,710,623,814","10,203,636,428","9,547,516,790","7,570,090,407","282,376,447,323","420,231,467,617","11,773,675,558","140,012,922,324"
3300,3303,2014,5,Kab. Purbalingga,0,3,0.84,1,32.26,31.44,15.11,3.81,89.59,6.59,23.18,8.83,0.13,0.01,19.39,13.87,40.49,16.32,"1,308.97",6.84,19.75,95.77,99.30,24,3137,361.41,678,114,311,,"13,397,713","886,892","37,838","33,297","202,594","33,120","777,989","57,267","868,377","1,345,622","760,009","294,873","112,250","1,271,840","1,650",69,"90,324,081,314","207,623,306,775","8,451,107,995","9,822,999,315","8,146,766,865","246,645,627,447","515,019,240,864","9,346,017,909","176,460,483,419"
3300,3303,2015,6,Kab. Purbalingga,0,3,0.84,0,31.93,31.62,15.79,3.81,89.59,6.59,23.18,8.83,1.11,0.00,27.38,12.22,48.10,17.59,"1,320.43",6.85,19.70,95.32,99.48,24,2893,361.41,678,114,311,,"14,130,612","894,655","4,591","33,297","202,594","33,120","777,989","57,267","868,377","1,345,622","760,009","294,873","112,250","1,271,840","14,175",0,"84,852,424,390","223,776,984,585","10,432,077,336","11,752,511,841","7,677,314,977","348,212,882,940","611,753,273,259","12,299,821,354","155,385,931,045"
3300,3303,2016,7,Kab. Purbalingga,1,4,0.84,4,31.26,31.87,16.39,3.07,76.32,20.61,17.63,16.50,0.80,1.35,24.62,12.77,35.65,16.98,"1,333.87",6.86,18.98,94.85,99.79,24,4066,361.41,678,114,311,,"14,816,430","903,765","43,582","37,910","251,817","36,100","897,338","242,376","1,175,813","1,746,236","897,730","319,673","299,154","1,813,162","14,520","24,416","131,746,104,363","307,906,253,933","12,405,784,106","10,117,374,085","10,764,695,749","446,330,657,439","646,325,339,582","16,114,603,192","231,451,325,019"
3300,3303,2017,8,Kab. Purbalingga,0,4,0.84,3,30.33,32.25,17.11,2.53,70.95,26.52,18.69,19.88,1.51,1.27,26.98,14.51,34.84,14.71,"1,347.08",6.87,18.80,93.32,99.80,24,3248,361.41,678,114,311,,"15,612,286","912,717","56,459","46,263","355,859","31,435","881,574","329,598","1,242,607","1,957,995","875,060","376,383","400,355","2,013,766","30,447","25,572","122,735,111,962","296,128,405,972","13,279,182,178","16,570,383,626",0,"543,356,088,068","701,608,235,478","27,907,158,155","292,181,445,970"
3300,3303,2018,9,Kab. Purbalingga,1,4,0.84,2,29.96,32.20,17.86,2.05,71.06,26.89,20.89,14.05,1.37,1.27,30.14,9.68,34.28,17.00,"1,360.02",7.00,15.62,94.92,99.83,24,2596,361.41,678,114,311,,"16,458,708","921,482","57,569","44,244","282,679","25,434","881,574","333,565","1,240,574","1,948,442","872,243","402,071","270,528","1,924,908","26,442","24,501","94,535,529,942","327,164,297,854","18,460,156,678","29,301,260,483","12,848,130,247","580,088,777,047","659,866,983,420","16,295,921,839","186,347,375,040"
3300,3303,2019,10,Kab. Purbalingga,0,4,0.86,1,28.91,32.65,18.69,1.63,72.20,26.16,27.47,12.71,1.27,1.33,30.78,7.70,35.38,17.44,"1,373.01",7.14,15.03,95.65,99.90,24,2395,361.41,678,114,311,,"17,387,611","930,283","62,234","14,722","305,997","20,782","918,229","332,710","1,271,720","2,076,658","817,816","566,575","262,137","2,062,728","26,242","27,350","103,858,531,704","359,660,280,616","17,288,094,247","28,911,625,538","12,719,403,132","634,920,336,334","729,713,931,084","16,869,964,316","158,785,683,453"
3300,3303,2020,11,Kab. Purbalingga,1,4,0.86,0,29.78,32.85,18.30,2.80,73.49,23.71,26.47,6.88,4.16,0.45,35.09,3.97,34.79,18.74,"1,385.72",7.24,15.90,95.69,99.93,24,3794,361.41,678,114,311,,"17,182,874","938,896","58,830","11,073","313,619","32,048","841,052","271,305","1,144,405","1,952,749","768,878","501,535","130,334","1,894,876","78,810","8,570","89,585,261,440","355,122,879,826","13,361,594,435","18,149,999,558","4,505,172,162","664,981,684,291","659,185,169,367","14,838,958,733","75,144,809,568"
3300,3304,2010,1,Kab. Banjarnegara,1,3,0.87,1,40.40,18.51,10.88,7.69,82.40,9.91,11.11,17.96,0.31,0.75,20.67,10.02,49.65,12.28,847.87,5.84,19.17,87.43,98.13,23,5718,56.40,1024,89,338,,"9,439,359","867,986","9,265","39,761","62,487","47,314","506,783","60,954","615,051","849,713","540,785","95,963","155,215","864,062","2,713","6,468","47,256,284,859","106,064,955,777","3,151,547,715","3,511,649,695","5,647,468,659","178,566,999,733","429,023,790,324","4,238,430,365","86,601,308,866"
3300,3304,2011,2,Kab. Banjarnegara,0,3,0.87,0,40.28,18.42,11.45,6.66,83.62,9.72,18.11,15.42,0.26,0.62,18.82,11.68,51.82,9.71,848.71,5.84,20.38,88.24,97.58,22,3489,56.40,1024,89,338,,"9,952,404","868,853","12,377","42,227","71,107","44,756","562,288","65,367","672,411","1,078,603","606,423","188,011","160,076","1,037,963","2,713","6,468","62,817,747,632","100,735,175,613","6,300,122,463","4,125,560,398","6,129,505,033","195,369,411,847","537,832,655,743","3,454,076,247","121,199,101,782"
3300,3304,2012,3,Kab. Banjarnegara,0,3,0.87,0,39.01,18.86,12.03,5.74,85.74,8.52,17.15,14.25,1.50,2.73,18.53,9.11,53.59,10.49,850.37,5.85,18.87,87.64,99.11,22,3483,56.40,1024,89,338,,"10,473,363","870,548","13,613","25,210","94,271","45,616","681,396","67,731","794,742","1,193,099","683,416","190,507","158,301","1,111,145","16,640","30,282","5,656,112,719","116,547,476,181","64,317,311,117","7,108,875,929","7,520,808,814","205,881,532,358","595,436,004,887","7,473,959,690","101,203,280,725"
3300,3304,2013,4,Kab. Banjarnegara,1,4,0.87,4,38.23,19.27,12.68,5.32,86.78,7.90,15.58,14.97,2.83,0.87,25.88,13.48,38.01,12.72,850.39,5.86,18.71,91.18,99.31,23,4058,56.40,1024,89,338,,"11,043,083","870,567","14,159","26,006","98,975","46,788","763,427","69,483","879,697","1,279,702","725,744","183,100","175,918","1,175,474","33,277","10,193","75,693,653,451","149,480,395,918","9,739,406,453","10,035,212,190","12,920,836,450","304,240,923,182","446,748,368,369","8,205,575,328","158,409,657,513"
3300,3304,2014,5,Kab. Banjarnegara,0,4,0.87,3,36.91,19.76,13.00,3.13,90.20,6.67,12.34,15.30,1.04,1.17,18.23,13.01,46.30,11.61,874.03,5.90,17.77,93.44,99.69,22,3487,56.40,1024,89,338,,"11,629,846","894,774","33,766","30,096","161,653","28,672","826,044","61,066","915,783","1,403,398","799,041","166,510","206,494","1,349,768","14,007","15,778","92,496,343,014","156,755,080,895","7,860,603,544","22,126,622,816","16,673,959,434","246,117,670,015","624,945,471,515","7,147,080,756","175,645,198,992"
3300,3304,2015,6,Kab. Banjarnegara,0,4,0.87,2,36.45,19.89,13.64,3.13,90.20,6.67,12.34,15.30,2.54,0.57,28.58,16.59,50.17,14.84,878.18,6.17,18.37,95.10,99.73,22,3281,56.40,1024,89,338,,"12,266,046","899,020","38,507","30,096","161,653","28,672","826,044","61,066","915,783","1,403,398","799,041","166,510","206,494","1,349,768","34,244","7,732","80,286,051,956","200,334,837,117","9,226,470,341","12,245,574,472","13,224,741,024","385,732,785,232","677,170,069,026","10,030,488,021","223,968,366,174"
3300,3304,2016,7,Kab. Banjarnegara,0,4,0.87,1,35.54,20.20,14.30,2.80,77.26,19.94,14.37,24.17,2.38,0.80,25.52,15.07,36.40,12.26,883.66,6.26,17.46,91.95,99.90,23,5078,56.40,1024,89,338,,"12,932,885","904,633","41,589","26,557","221,048","35,379","976,643","252,047","1,264,069","1,836,015","898,953","289,905","487,536","2,017,383","47,939","16,155","171,538,886,862","247,303,997,669","11,088,505,615","23,303,718,672","669,580,663","514,867,534,056","734,282,844,491","10,312,569,799","304,015,325,925"
3300,3304,2017,8,Kab. Banjarnegara,0,4,0.87,0,34.51,20.51,15.01,2.68,67.50,29.82,15.97,25.83,1.95,1.24,26.83,18.93,34.72,13.05,888.94,6.27,17.21,92.18,99.84,23,3735,56.40,1024,89,338,,"13,663,267","910,039","48,468","29,697","297,485","38,077","959,486","423,935","1,421,498","2,168,175","869,865","347,949","562,843","2,178,823","42,451","27,111","77,301,197,990","284,422,977,354","13,823,943,024","14,395,151,496","19,473,008,431","584,613,388,861","756,508,828,017","15,733,357,651","412,551,490,081"
3300,3304,2018,9,Kab. Banjarnegara,0,4,0.87,0,33.83,20.64,15.77,2.22,70.86,26.92,20.02,22.40,1.80,1.05,27.99,17.67,34.23,14.30,894.29,6.28,15.46,90.73,99.85,22,3060,56.40,1024,89,338,,"14,438,150","915,507","57,741","30,582","235,994","30,049","959,486","364,545","1,354,080","2,074,653","824,029","424,176","474,608","2,119,097","38,078","22,249","68,576,293,428","302,944,840,295","11,048,316,866","13,866,026,982","13,940,002,816","593,160,226,127","725,452,552,621","15,629,625,451","374,478,798,616"
3300,3304,2019,10,Kab. Banjarnegara,1,4,0.89,0,33.12,20.83,16.56,1.71,74.26,24.03,21.49,16.87,3.39,0.86,31.33,12.95,34.53,15.75,899.20,6.50,14.76,91.16,99.91,22,2835,56.40,1024,89,338,,"15,246,866","920,538","60,732","21,457","257,701","22,982","999,003","323,297","1,345,282","2,105,990","826,258","456,254","358,206","2,123,034","72,019","18,266","65,678,658,593","334,308,173,680","12,371,777,428","2,703,183,480","16,402,105,991","665,207,222,780","733,172,229,357","18,270,174,801","274,920,271,321"
3300,3304,2020,11,Kab. Banjarnegara,0,4,0.89,0,34.45,20.82,16.26,2.67,72.74,24.60,22.20,17.16,1.49,0.30,31.14,13.86,33.37,17.32,904.02,6.74,15.64,92.99,99.88,23,4137,56.40,1024,89,338,,"15,045,885","925,471","55,447","16,589","238,639","32,995","900,565","304,512","1,238,072","1,994,604","771,843","450,832","348,505","2,030,532","30,247","6,125","48,315,221,598","351,603,014,734","11,804,432,296","1,063,157,235","14,025,017,205","632,255,818,152","677,668,472,287","12,417,347,273","281,379,916,715"
3300,3305,2010,1,Kab. Kebumen,0,3,0.89,0,33.18,25.55,10.64,6.13,85.15,8.72,7.86,11.76,2.10,3.26,18.32,7.74,57.02,10.30,955.16,6.21,22.70,90.74,97.81,26,4030,217.23,1212,110,348,,"12,311,422","1,157,400","12,766","35,327","58,742","46,297","642,798","65,819","754,913","978,115","718,687","79,364","118,772","1,010,052","21,252","32,901","49,114,829,720","103,991,783,797","6,131,997,237","2,731,309,072","3,741,051,192","184,995,540,317","575,917,875,950","5,222,492,415","78,205,090,078"
3300,3305,2011,2,Kab. Kebumen,0,4,0.89,4,33.12,24.97,11.27,5.35,85.41,9.24,10.96,15.38,1.75,2.70,15.38,12.31,56.44,9.11,957.31,6.29,24.06,91.53,98.62,25,2749,217.23,1212,110,348,,"13,068,986","1,160,010","17,327","16,417","73,513","45,863","731,981","79,151","856,995","1,273,276","811,314","133,365","187,138","1,216,956","21,252","32,901","62,120,650,416","110,834,669,359","4,976,754,952","6,955,823,143","4,302,505,224","187,184,792,688","686,795,653,945","3,925,288,565","149,859,967,832"
3300,3305,2012,3,Kab. Kebumen,1,4,0.89,3,33.88,24.01,11.86,4.73,85.79,9.48,8.19,20.90,0.64,2.40,13.69,10.21,55.70,9.39,953.90,6.30,22.40,88.90,99.23,25,2793,217.23,1212,110,348,,"13,707,057","1,155,880","20,375","24,787","102,374","49,989","906,222","100,103","1,056,315","1,446,685","920,785","115,740","295,209","1,412,497","9,106","33,933","7,496,343,151","132,601,407,107","126,650,647,145","4,679,846,521","7,599,535,832","193,378,747,043","786,805,122,320","9,042,649,391","144,242,692,488"
3300,3305,2013,4,Kab. Kebumen,1,3,0.89,2,31.34,25.30,12.45,3.04,89.99,6.96,9.44,18.54,0.23,1.54,21.46,11.61,44.63,12.77,950.12,6.39,21.32,91.04,99.35,25,3086,217.23,1212,110,348,,"14,333,334","1,151,299","42,012","24,542","131,482","34,564","1,021,871","79,064","1,135,499","1,626,531","1,003,271","146,076","286,959","1,548,177","3,601","23,887","99,032,343,977","197,711,226,418","12,826,107,931","12,835,630,425","10,104,634,931","332,225,011,380","690,895,820,949","12,748,313,300","179,797,616,828"
3300,3305,2014,5,Kab. Kebumen,0,3,0.89,1,31.69,24.53,13.18,2.23,91.23,6.54,10.96,24.43,3.09,0.00,13.08,16.56,47.81,14.83,949.49,6.44,21.17,90.12,100.06,25,2662,217.23,1212,110,348,,"15,163,092","1,150,539","46,313","43,344","242,080","27,499","1,125,569","80,709","1,233,777","1,967,048","1,111,877","208,866","465,778","1,906,502","59,000",0,"95,846,548,920","282,768,545,832","10,303,596,511","16,566,346,033","15,551,417,392","249,404,150,976","911,580,267,206","8,829,218,366","315,651,866,052"
3300,3305,2015,6,Kab. Kebumen,0,4,0.89,0,30.59,25.47,13.63,2.23,91.23,6.54,10.96,24.43,0.97,0.00,25.31,14.15,54.64,15.74,975.86,7.04,20.44,94.33,99.47,25,2312,217.23,1212,110,348,,"16,115,554","1,182,487","4,740","43,344","242,080","27,499","1,125,569","80,709","1,233,777","1,967,048","1,111,877","208,866","465,778","1,906,502","18,513",0,"131,382,808,700","300,028,133,314","14,687,270,732","15,629,214,986","13,709,968,299","482,456,721,673","1,041,802,952,965","15,885,143,784","269,782,784,538"
3300,3305,2016,7,Kab. Kebumen,1,3,0.89,4,27.63,26.83,14.27,2.43,70.57,26.99,12.71,24.00,1.30,1.60,22.66,17.09,36.71,15.20,978.93,7.05,19.86,94.40,99.61,26,4038,217.23,1212,110,348,,"16,923,720","1,186,213","62,839","25,432","291,016","43,288","1,256,068","480,416","1,779,772","2,606,210","1,210,242","344,031","649,703","2,707,060","35,289","43,193","155,915,455,404","411,586,320,712","16,251,681,270","24,081,054,680","21,650,428,505","613,331,634,207","993,877,567,294","7,723,259,773","462,642,445,286"
3300,3305,2017,8,Kab. Kebumen,1,4,0.89,3,26.56,26.87,14.96,2.34,72.06,25.60,17.21,16.49,1.73,1.72,27.81,11.70,39.42,14.43,981.85,7.29,19.60,94.21,99.77,25,2878,217.23,1212,110,348,,"17,794,789","1,189,749","79,479","22,655","443,609","40,008","1,234,003","438,408","1,712,419","2,713,113","1,134,490","452,645","433,698","2,630,271","45,614","45,284","117,218,932,167","379,444,079,156","16,679,649,717","12,719,519,541","9,529,800","731,484,363,198","1,036,769,005,180","28,260,409,560","307,685,819,366"
3300,3305,2018,9,Kab. Kebumen,1,4,0.89,2,25.88,26.83,15.74,1.79,74.60,23.61,19.28,13.95,2.14,1.95,28.55,9.84,37.37,15.57,984.45,7.34,17.47,95.15,100.00,25,2240,217.23,1212,110,348,,"18,778,049","1,192,897","96,776","37,340","352,047","29,627","1,234,003","390,505","1,654,135","2,639,815","1,156,079","511,197","370,004","2,652,048","56,720","51,842","143,760,501,152","412,951,505,192","20,763,573,914","21,706,728,789","19,519,363,643","757,231,975,577","991,087,865,332","24,030,978,089","260,995,488,688"
3300,3305,2019,10,Kab. Kebumen,0,4,0.87,1,24.55,27.10,16.57,1.31,75.79,22.89,19.98,13.02,3.24,1.47,28.87,8.73,35.87,16.40,986.83,7.53,16.82,94.51,99.87,25,2080,217.23,1212,110,348,,"19,815,063","1,195,778","110,615","27,142","409,163","22,159","1,279,681","386,547","1,688,387","2,818,495","1,186,789","561,475","365,841","2,809,549","91,028","41,392","184,623,155,920","460,903,754,456","24,024,059,020","30,652,000,163","14,990,072,651","811,252,047,467","1,007,669,863,355","30,160,835,360","245,273,656,235"
3300,3305,2020,11,Kab. Kebumen,0,4,0.87,0,25.09,27.40,16.29,2.16,73.73,24.11,20.38,10.55,2.96,1.13,32.38,8.51,35.28,17.45,989.14,7.54,17.59,94.66,99.66,25,3460,217.23,1212,110,348,,"19,527,665","1,198,578","100,878","22,068","403,026","35,147","1,197,504","391,575","1,624,225","2,763,229","1,169,697","557,947","288,801","2,737,862","81,113","30,833","111,871,910,908","477,748,351,843","18,692,923,438","14,041,148,954","9,361,865,478","886,512,418,658","965,885,770,616","20,859,245,051","232,888,281,134"
3300,3306,2010,1,Kab. Purworejo,0,3,0.87,0,28.36,25.42,12.26,6.95,84.05,9.00,10.54,7.61,3.88,1.50,19.81,4.69,54.02,12.07,635.97,7.39,16.61,91.51,98.94,25,3814,119.98,1091,88,385,,"8,513,491","694,154","8,285","11,574","69,609","43,670","528,061","56,528","628,258","802,215","596,853","85,975","62,069","815,892","31,696","12,227","53,162,814,136","98,481,445,894","4,713,381,207","3,277,702,673","1,044,537,393","161,628,930,739","440,719,198,463","14,620,104,840","38,243,945,231"
3300,3306,2011,2,Kab. Purworejo,0,3,0.87,4,28.54,25.14,12.93,6.37,84.81,8.82,12.98,9.07,3.27,1.26,16.44,6.47,56.89,11.68,637.06,7.45,17.51,91.74,98.92,24,2642,119.98,1091,88,385,,"8,993,814","695,350","12,014","12,202","88,942","43,993","585,851","60,942","690,787","1,013,075","693,555","125,687","87,865","968,311","31,696","12,227","59,816,694,165","113,139,805,578","5,034,970,413","2,422,458,815","734,257,823","159,162,525,224","550,833,984,913","14,497,936,784","62,667,979,583"
